block,user,item
0,27269,9581
0,26698,8635
0,7245,1821
0,26656,12855
0,27959,12355
0,18670,6771
0,1966,822
0,23743,11219
0,11543,1128
0,24711,15624
0,23209,7855
0,13733,6505
0,9951,12609
0,27963,1206
0,26784,13811
0,27964,4479
0,3812,4265
0,21695,5554
0,27719,460
0,26740,6714
0,26112,2774
0,27959,8779
0,11743,12507
0,27965,12802
0,26751,12574
0,14733,822
0,22622,4961
0,27829,6695
0,27269,13115
0,27269,5304
0,27966,1499
0,3812,6739
0,10420,4187
0,27967,4443
0,3671,15749
0,93,3626
0,26740,2116
0,27968,8843
0,21695,10330
0,19940,12616
0,26490,6748
0,22989,9159
0,17885,14492
0,7245,9248
0,16247,6548
0,26439,7675
0,12668,7499
0,27682,2331
0,26727,8858
0,27968,10706
0,8392,8566
0,26019,7957
0,15273,13983
0,26620,9525
0,15862,3004
0,27969,6740
0,16247,10384
0,11543,1218
0,19336,9620
0,27962,7034
0,23359,12543
0,26490,15885
0,21234,3734
0,23312,8069
0,27966,11842
0,27829,10474
0,7246,14474
0,23747,12114
0,7611,8789
0,6342,15466
0,27970,6463
0,27959,13854
0,27971,2849
0,7564,15886
0,24711,15220
0,576,2267
0,13215,8055
0,27959,2037
0,26490,3760
0,13215,13074
0,5758,8946
0,6101,968
0,27971,14067
0,27279,2088
0,13978,50
0,2886,9258
0,1043,1655
0,27966,8967
0,5364,1570
0,7953,4044
0,26784,7819
0,27961,9629
0,22579,3460
0,11344,14482
0,15260,8946
0,17692,12069
0,13871,12377
0,6746,14058
0,671,15715
0,6621,12071
0,7891,11652
0,26698,2474
0,431,5776
0,23747,14224
0,27968,10999
0,2266,50
0,1966,4044
0,9890,4343
0,26740,8973
0,27959,7987
0,27972,6340
0,18390,4645
0,4811,1566
0,1740,15235
0,11159,7985
0,27973,8064
0,22537,8416
0,4924,10221
0,9243,14698
0,3952,6049
0,13215,9293
0,18390,5328
0,26490,9430
0,18228,9384
0,26740,9066
0,7564,15887
0,17692,9419
0,2456,9119
0,19108,2681
0,27969,5236
0,27971,9324
0,11744,12136
0,27974,13010
0,26620,4691
0,11344,7780
0,15233,12322
0,26112,13060
0,24555,8583
0,27975,15776
0,11081,12228
0,22989,2676
0,27976,7016
0,9999,11105
0,2886,6156
0,7306,13383
0,25056,7536
0,25925,4409
0,14708,387
0,19479,12270
0,23412,14207
0,26452,1311
0,14708,12127
0,12429,5410
0,3943,4703
0,15254,7338
0,10273,13931
0,27977,2914
0,17583,284
0,26452,2749
0,27518,6482
0,16552,7179
0,21306,12646
0,925,11716
0,26270,3074
0,14555,7709
0,4221,5287
0,18197,9148
0,2303,11325
0,1702,14658
0,19378,15793
0,9518,14062
0,27978,10831
0,22966,12813
0,13302,10515
0,20130,5554
0,27865,34
0,25445,2204
0,8399,692
0,16552,13157
0,10492,5410
0,27979,15776
0,27980,9236
0,24364,6339
0,21126,334
0,22391,15776
0,27518,2216
0,27981,3210
0,15449,3657
0,27982,791
0,24108,14881
0,27983,840
0,23457,8409
0,27984,14553
0,5682,10130
0,27619,10111
0,9907,2204
0,11183,15082
0,27985,1465
0,32,15888
0,5842,3521
0,27986,1137
0,27987,8467
0,27988,11787
0,18110,14553
0,27989,5715
0,27990,11774
0,21989,4652
0,11037,12961
0,27195,1630
0,24964,5443
0,27991,15020
0,27992,2925
0,21162,2307
0,27865,8532
0,10983,4903
0,25925,12206
0,27985,9220
0,13613,1101
0,27983,2251
0,6597,15727
0,6927,15889
0,24361,10350
0,11396,10151
0,1717,3796
0,27977,7453
0,12537,14650
0,15446,7870
0,16056,7536
0,24706,2148
0,15449,14195
0,27619,13776
0,23679,15546
0,27993,14482
0,23412,6481
0,23679,14225
0,20012,15579
0,16552,10570
0,180,15890
0,27994,11529
0,26870,9299
0,10492,15891
0,27994,2100
0,27986,8493
0,5842,6536
0,27891,7009
0,20584,8363
0,18350,11346
0,27983,7418
0,19075,12334
0,14752,848
0,26270,10671
0,5970,8130
0,21801,239
0,22256,7151
0,4277,1943
0,2364,10221
0,2071,13617
0,21379,7064
0,24108,15892
0,21801,3159
0,27995,1487
0,17415,4213
0,27996,11462
0,27865,197
0,6621,11807
0,26744,15893
0,14413,5193
0,27037,2999
0,16056,2778
0,27997,12791
0,5285,9223
0,7581,15894
0,27619,6158
0,25174,389
0,27998,9881
0,4700,12229
0,17415,5677
0,26855,12945
0,21279,10276
0,24938,8374
0,16552,911
0,18502,5882
0,4782,10324
0,26452,10097
0,25232,12288
0,27990,14372
0,27865,6604
0,26870,12973
0,26236,14477
0,27999,14236
0,22784,15180
0,28000,1830
0,8345,15318
0,10148,8818
0,15798,15895
0,27518,4368
0,13686,2266
0,27992,14518
0,23789,14214
0,854,7665
0,12429,594
0,18529,7184
0,9518,8672
0,26985,10360
0,3478,7641
0,5881,8416
0,12429,8032
0,21513,10783
0,5513,13617
0,13686,12231
0,26270,11677
0,27865,3916
0,16202,14899
0,9518,6105
0,28001,11787
0,21379,5349
0,12680,12629
0,17177,2843
0,22073,3005
0,21379,8292
0,7735,7262
0,28002,12459
0,27978,12040
0,28003,12
0,20370,9736
0,25708,5554
0,1020,4406
0,17011,14959
0,19518,3476
0,22073,1078
0,23476,11164
0,7992,6407
0,27978,4158
0,2309,14977
0,27977,4075
0,11147,7453
0,19375,1497
0,27990,11863
0,6998,13200
0,14555,8005
0,26870,15611
0,10148,10555
0,14555,3362
0,13884,10812
0,7735,301
0,2749,7384
0,27977,1444
0,9198,8307
0,27858,2483
0,10492,9140
0,10148,8175
0,26760,12732
0,14080,4547
0,18390,13215
0,18031,3407
0,27977,8129
0,27985,7551
0,14708,10602
0,21801,3381
0,15449,6212
0,27997,10097
0,26830,776
0,5910,13185
0,27999,15896
0,28004,10723
0,27858,14898
0,23412,6901
0,27977,6415
0,27992,7784
0,20791,1037
0,27978,8643
0,28005,7143
0,23041,9478
0,21379,12405
0,4291,15897
0,10148,12647
0,8739,15749
0,26835,9510
0,10924,4749
0,27997,9720
0,13974,9370
0,27997,4272
0,28006,4329
0,25069,5570
0,26835,1724
0,27273,15385
0,13974,15898
0,26835,4608
0,14708,6325
0,8574,6657
0,5348,15899
0,28007,10377
0,26375,2611
0,18983,5810
0,28008,8119
0,22376,14239
0,28009,8300
0,28008,14863
0,12682,11377
0,20682,14692
0,28010,2295
0,25657,15900
0,10672,15458
0,6592,13106
0,8307,14368
0,28011,5092
0,28012,12904
0,17590,8857
0,2168,3377
0,5983,15268
0,27392,6351
0,17967,15728
0,6179,15866
0,6964,224
0,28011,8121
0,28013,11041
0,18157,181
0,15442,15417
0,1473,13333
0,3719,7684
0,19134,15901
0,2132,15902
0,12319,7851
0,15350,9889
0,25516,2271
0,20682,8512
0,28011,5732
0,15360,6277
0,14733,8236
0,28014,15685
0,26630,13779
0,16757,4053
0,22055,356
0,12745,15902
0,23856,12879
0,18983,1752
0,17325,15540
0,20849,15903
0,28015,10529
0,28011,512
0,20849,9127
0,23198,10197
0,8537,12228
0,967,15904
0,26261,12683
0,28016,14726
0,26375,5297
0,21126,2662
0,25051,15692
0,20623,14387
0,28009,1442
0,9199,15421
0,11447,11873
0,20682,1545
0,28010,1491
0,9655,15749
0,13837,2150
0,18222,12382
0,28011,6107
0,24861,7750
0,12626,12266
0,17588,11050
0,13430,14130
0,1702,15905
0,21117,1218
0,28012,10051
0,3679,776
0,8989,662
0,1473,8421
0,28013,7577
0,27409,11638
0,9715,9422
0,22376,15906
0,6887,1682
0,20392,9356
0,22406,1223
0,10976,548
0,19946,2030
0,28007,5143
0,197,14977
0,28017,1311
0,25069,917
0,28009,6808
0,5284,12921
0,28011,7863
0,5532,11494
0,7928,15479
0,21768,13065
0,22055,8393
0,18983,620
0,3713,15773
0,26630,9322
0,23198,11978
0,16757,12098
0,28006,7561
0,28013,15853
0,8513,14977
0,13653,7420
0,17209,14977
0,19628,11974
0,19022,15907
0,17135,13781
0,28009,15908
0,22892,5402
0,28018,3806
0,19628,12482
0,25837,6294
0,28013,9312
0,17053,8376
0,15731,14925
0,3547,15816
0,27334,5409
0,14279,15501
0,25702,10691
0,21647,13865
0,6116,8342
0,4552,5521
0,28007,4414
0,17590,6633
0,28019,8193
0,15334,10731
0,14438,15467
0,8675,7062
0,28020,7232
0,25316,7792
0,16588,12136
0,19946,6556
0,8574,623
0,28012,5983
0,8785,15909
0,6487,3179
0,19811,9970
0,17972,15736
0,9426,15910
0,28009,13760
0,27255,15911
0,9715,2037
0,21911,10940
0,14526,15318
0,7848,11203
0,12779,8019
0,14708,6571
0,3547,4747
0,28021,9711
0,14376,9445
0,12682,9873
0,27955,11133
0,7886,5430
0,17179,12709
0,21117,5757
0,21572,5406
0,2168,4748
0,12779,8285
0,23198,3700
0,14708,2886
0,3178,291
0,13837,8957
0,1656,2787
0,28013,3804
0,21126,5754
0,28013,10309
0,18983,4113
0,27255,14831
0,17972,8441
0,28020,3798
0,7644,12702
0,9677,6822
0,28014,1341
0,18222,15097
0,2284,6685
0,9574,8450
0,21379,12633
0,28008,12058
0,20682,1007
0,4700,15504
0,15072,15902
0,21117,3854
0,21117,5586
0,23806,9591
0,2858,12327
0,28007,5873
0,568,10803
0,8675,4631
0,17972,7453
0,17972,944
0,28013,9005
0,28013,7574
0,12284,13088
0,28015,4280
0,28011,11691
0,27273,4950
0,1771,8623
0,26841,1696
0,6887,5700
0,28006,10909
0,19628,13643
0,26630,15529
0,16166,5682
0,28014,4418
0,21720,9990
0,21465,10006
0,19946,3646
0,20849,8645
0,20623,2729
0,25955,14755
0,21126,10194
0,3178,14055
0,6964,15912
0,5285,6047
0,12330,11181
0,18130,14524
0,1302,6018
0,942,13584
0,28022,3916
0,28023,8032
0,20175,2275
0,28024,15540
0,28014,1036
0,197,15902
0,3728,390
0,2308,15913
0,28025,5116
0,28026,15428
0,12330,12120
0,6016,2644
0,28014,6844
0,28023,8795
0,20547,8108
0,14030,6857
0,7352,13303
0,7823,10058
0,20897,9672
0,4826,2076
0,23389,15860
0,18130,11505
0,3335,12211
0,13937,12059
0,24546,1648
0,10450,3031
0,28027,817
0,10262,5817
0,25858,14101
0,28028,1906
0,28029,9712
0,23603,12026
0,28030,7502
0,25309,15384
0,28014,9730
0,1103,12796
0,18747,1660
0,12330,8514
0,16134,9818
0,26087,15512
0,21572,1276
0,28023,3332
0,15821,15467
0,28028,3593
0,23354,1670
0,1110,13838
0,18130,9558
0,18267,11008
0,24499,7062
0,12330,6023
0,27050,10230
0,28014,7847
0,27096,4309
0,24546,5891
0,12330,2702
0,20170,197
0,24499,13448
0,10223,7643
0,13178,50
0,14599,3962
0,14030,10223
0,3864,14977
0,27323,121
0,24335,1547
0,27364,3798
0,8246,14977
0,202,5124
0,6834,5394
0,15593,953
0,228,15902
0,27535,5930
0,2440,13655
0,24109,8779
0,19184,6218
0,28027,1052
0,28029,1155
0,11560,14977
0,25089,13704
0,8236,12108
0,12124,12709
0,6016,3413
0,20377,11097
0,22832,10838
0,21036,8564
0,16370,8243
0,22932,12606
0,8345,15902
0,12330,6363
0,28031,11041
0,8438,7968
0,19184,9322
0,28032,7223
0,10450,13388
0,24546,1048
0,17445,8404
0,23997,2200
0,13424,14666
0,8572,454
0,6016,7772
0,3179,8471
0,9999,8882
0,7291,15902
0,10066,14822
0,2308,15914
0,4826,13824
0,28028,9710
0,8948,9652
0,23354,14215
0,26669,5806
0,13424,4652
0,22633,7189
0,11159,9934
0,22207,1832
0,14295,15902
0,24546,9107
0,2803,15458
0,2132,13233
0,28033,8381
0,26669,1660
0,22738,4830
0,27323,8763
0,23025,14566
0,28034,8705
0,23354,4902
0,25483,8931
0,13253,9354
0,28027,12633
0,25483,7397
0,15748,1275
0,28026,4786
0,24335,3190
0,14306,15539
0,27535,962
0,21546,50
0,26946,12698
0,16378,9487
0,5568,12753
0,11296,15915
0,18419,5968
0,25578,11839
0,21008,15916
0,5287,13075
0,24499,3941
0,23354,6624
0,12488,130
0,28035,5643
0,25953,6393
0,28036,791
0,19184,9915
0,20829,4104
0,28037,5311
0,10658,5110
0,14275,4795
0,26925,12123
0,14275,4475
0,2132,15909
0,5939,4136
0,28038,9447
0,2525,10175
0,23034,4809
0,20110,10878
0,28039,6922
0,16723,4448
0,28022,722
0,28036,14519
0,16189,5873
0,26946,14798
0,23603,11400
0,16134,6379
0,14030,4348
0,8182,8498
0,202,14454
0,19184,6885
0,15593,2248
0,23389,273
0,12766,4750
0,28040,3577
0,28014,1115
0,24402,2224
0,25309,1910
0,6016,3054
0,23176,9679
0,22021,14511
0,18419,3601
0,6936,4367
0,13732,9031
0,14275,8210
0,1110,15917
0,12047,2320
0,14873,8586
0,25985,2320
0,23389,13210
0,1970,15890
0,21517,4281
0,24546,15339
0,28027,11462
0,25825,15114
0,14711,2095
0,14275,5442
0,17930,2872
0,28041,3917
0,23931,11230
0,18291,2749
0,27128,6706
0,28042,13906
0,27068,4947
0,23389,10892
0,14301,11053
0,15748,210
0,5675,15909
0,19628,7886
0,24546,10491
0,13420,7675
0,10244,12882
0,28041,5757
0,24546,7765
0,20829,10283
0,13609,1895
0,13424,2305
0,28043,14169
0,20949,8634
0,28029,14594
0,9537,9236
0,6016,8354
0,23354,4608
0,28041,6158
0,17988,10938
0,26302,6741
0,1710,6922
0,14350,4381
0,12330,9781
0,6016,10885
0,22832,6743
0,23034,12038
0,22932,5710
0,16378,6864
0,27607,7802
0,7578,791
0,27096,4401
0,1110,10976
0,4826,15327
0,12330,9571
0,24554,11206
0,28041,300
0,41,15866
0,12330,9835
0,22021,15293
0,8872,5954
0,28044,11125
0,28041,2543
0,28030,6179
0,9748,12738
0,12926,9935
0,12330,4511
0,28045,13369
0,14275,4721
0,9857,7537
0,28036,15918
0,26530,5312
0,26417,15919
0,27323,9419
0,3295,3225
0,11660,6747
0,11399,8695
0,28031,9086
0,27364,9666
0,13532,15920
0,20175,10160
0,1103,8692
0,28044,15161
0,28046,2228
0,6528,7601
0,27535,11701
0,28014,5443
0,12330,7997
0,9537,6747
0,12330,11828
0,8179,2811
0,11981,6221
0,25627,11668
0,28045,9969
0,10539,10438
0,14711,1724
0,27535,4246
0,12330,840
0,20110,12904
0,28047,13373
0,11159,5594
0,28034,2388
0,15593,6307
0,28034,6667
0,27050,9990
0,14661,4246
0,27128,7129
0,26946,9822
0,27269,13352
0,23997,8174
0,28025,2891
0,2628,533
0,28028,1861
0,25627,14950
0,28048,3403
0,28049,14258
0,10045,7389
0,7003,15466
0,23852,8160
0,6551,4204
0,5048,7739
0,8251,3652
0,28050,2186
0,12397,2468
0,28049,2588
0,10069,9960
0,13153,7928
0,10681,9145
0,9542,5349
0,28051,1172
0,8969,15909
0,12085,4749
0,4855,4424
0,24894,5570
0,12004,15902
0,28052,2468
0,26457,346
0,21463,4393
0,15415,13530
0,28050,1005
0,18275,9295
0,13217,14337
0,22338,8830
0,28050,6306
0,24154,1239
0,10891,4491
0,26081,1036
0,28053,11157
0,11775,14911
0,28050,9327
0,28054,6494
0,19244,14961
0,18475,15921
0,28054,2255
0,28055,2921
0,28049,2625
0,25575,15922
0,22799,6787
0,16466,7129
0,17029,3792
0,12103,15240
0,28054,5308
0,28056,1662
0,1087,12044
0,10103,15909
0,21204,8630
0,14159,3758
0,15152,11939
0,8006,12029
0,17401,8772
0,28057,12921
0,16935,7957
0,24234,3476
0,8433,1339
0,14931,11991
0,28058,9016
0,28059,2389
0,15698,3246
0,6633,50
0,11749,4096
0,11648,12802
0,13613,853
0,28052,13727
0,21209,13800
0,26843,4188
0,17906,11857
0,16294,1765
0,28029,7453
0,28050,3357
0,19575,3603
0,2886,2307
0,1372,13779
0,8175,12310
0,14343,1207
0,22889,7042
0,20753,3989
0,28060,15923
0,3323,6482
0,8401,11344
0,15981,15749
0,28061,15924
0,10998,5631
0,20530,1121
0,4539,3349
0,15434,11725
0,13007,1609
0,13153,9407
0,13287,15467
0,151,12440
0,28054,3425
0,23729,519
0,16328,8670
0,13153,12380
0,28049,3258
0,23608,9067
0,25858,12553
0,12827,12057
0,16134,1311
0,13153,8554
0,9818,15890
0,22146,6568
0,14286,12796
0,1110,14725
0,28062,8774
0,17927,7091
0,2405,4807
0,28050,5855
0,11192,10615
0,5966,13617
0,14041,15925
0,11296,14622
0,10061,2207
0,3062,15038
0,28059,12012
0,27992,7470
0,28050,953
0,4111,15318
0,15285,9808
0,4817,15909
0,16591,11200
0,13743,9097
0,10813,6685
0,14748,12201
0,6950,548
0,24154,8727
0,15937,7110
0,21862,7498
0,22376,15926
0,28049,12698
0,14550,1128
0,19002,13716
0,25949,2348
0,28063,3947
0,25949,9636
0,28064,5499
0,3323,5078
0,13743,5264
0,6551,11986
0,4855,5035
0,28065,7064
0,24275,6282
0,19799,6836
0,26918,14599
0,5155,50
0,7996,15927
0,14159,4929
0,6595,15025
0,8370,1647
0,17401,6507
0,11282,10692
0,23203,9115
0,4877,7877
0,7559,10102
0,23203,14243
0,6558,15928
0,5816,2027
0,2944,470
0,19244,5267
0,22682,1646
0,28049,11196
0,6413,13092
0,9542,4533
0,11598,12228
0,28064,5189
0,27719,2275
0,28059,10925
0,28052,13205
0,10045,2273
0,9985,15707
0,6551,8782
0,6558,5125
0,14991,50
0,9614,9978
0,28066,6274
0,28067,15929
0,22446,6723
0,18718,8683
0,4877,3408
0,4812,12961
0,13153,2913
0,16134,13291
0,673,15909
0,28050,13
0,7218,11255
0,11648,320
0,2628,12120
0,24749,15211
0,24234,15136
0,11192,9100
0,28068,15930
0,27992,334
0,9478,2438
0,8128,15623
0,7559,2936
0,10061,15359
0,28059,776
0,27142,8359
0,28052,3867
0,25971,4648
0,11261,5423
0,27647,6287
0,20530,6883
0,3323,958
0,28069,15208
0,20530,4199
0,8006,3363
0,28067,15913
0,28046,628
0,19230,8675
0,28049,7773
0,5305,15909
0,17445,2262
0,23086,3194
0,23608,11881
0,2376,15506
0,28061,15913
0,20530,9883
0,28068,6883
0,18510,50
0,16790,5349
0,21209,8350
0,10762,14977
0,13153,2978
0,15777,8873
0,4920,12759
0,22446,7188
0,4920,14257
0,4539,6698
0,4877,13402
0,3323,4348
0,23203,3390
0,8128,2922
0,3848,8404
0,25949,9802
0,780,4608
0,24195,13280
0,24749,15527
0,10924,2532
0,9243,14563
0,28050,1216
0,28056,13389
0,3323,4377
0,17920,15469
0,28056,4377
0,28059,1333
0,28058,15785
0,27889,8174
0,11261,6884
0,15129,6339
0,28061,13764
0,3323,9070
0,24165,7652
0,26891,6562
0,8018,6746
0,24154,6797
0,28068,13024
0,17906,1714
0,20346,12297
0,16451,13290
0,24631,2921
0,9766,50
0,320,50
0,26710,6440
0,20959,6175
0,2626,4430
0,28070,2402
0,28070,14052
0,28071,9873
0,12894,13391
0,11159,1752
0,22119,4158
0,15614,1320
0,28072,2727
0,15887,10581
0,27345,11913
0,7109,10108
0,15653,7733
0,27121,1437
0,9187,4840
0,19119,12856
0,26710,14243
0,25858,9564
0,2810,11043
0,11949,9317
0,8788,12037
0,27963,15559
0,14062,1382
0,694,8782
0,28073,3272
0,20400,11108
0,22102,14786
0,28074,11379
0,19225,2394
0,7846,15647
0,22785,12788
0,12818,13002
0,23731,14600
0,20400,4751
0,28075,3345
0,28070,11016
0,27895,15931
0,7649,2957
0,2679,1847
0,16096,12586
0,28076,13452
0,28045,15839
0,28077,822
0,26800,6098
0,5264,12096
0,8018,4523
0,19119,7372
0,11718,3921
0,8788,13095
0,25508,5577
0,28078,11027
0,15565,13863
0,22564,10757
0,22102,11213
0,4379,7151
0,5264,7478
0,28079,14899
0,22129,8484
0,26375,3360
0,28080,2082
0,8174,12931
0,7953,15528
0,24631,5511
0,16339,8416
0,27913,14019
0,28074,12771
0,28070,12122
0,21817,14805
0,7207,2251
0,5621,791
0,21896,13111
0,6256,15909
0,26800,7536
0,27323,11383
0,26375,5674
0,23673,190
0,20959,7321
0,21934,5179
0,28078,7185
0,27462,5491
0,24631,7249
0,24631,5371
0,20400,12816
0,19225,3002
0,20641,14446
0,23024,13271
0,16096,15674
0,27745,10977
0,28081,13774
0,15459,11238
0,6000,15904
0,27874,8946
0,24642,9860
0,23360,6081
0,9063,15361
0,23802,1461
0,28070,7422
0,18895,15917
0,16096,9308
0,8788,13028
0,25574,2193
0,17822,10167
0,22254,620
0,22183,5994
0,25965,1244
0,25574,11081
0,23360,14227
0,25751,6517
0,23731,8643
0,16096,14643
0,28070,3175
0,22225,12984
0,27462,11784
0,28074,7620
0,28070,7633
0,20299,5989
0,22778,7119
0,837,15180
0,20959,11280
0,23791,3647
0,22564,1037
0,22225,9526
0,28067,15932
0,24631,9335
0,5520,11456
0,13,9144
0,7649,4795
0,28070,8047
0,12699,14860
0,28074,3285
0,13996,12709
0,15040,10299
0,27345,5133
0,2677,15890
0,6192,3076
0,26116,2347
0,28072,7470
0,22822,5395
0,28070,2244
0,14998,10069
0,23802,560
0,27993,917
0,28081,4348
0,21011,15933
0,5264,8421
0,27993,3270
0,14062,5155
0,21788,14158
0,16481,15328
0,8159,13718
0,27227,7504
0,21771,5267
0,7649,4748
0,28076,12604
0,9187,10588
0,5520,14061
0,12156,15934
0,16553,15780
0,16137,7659
0,17473,398
0,17473,4185
0,28070,3436
0,4688,14075
0,9120,4748
0,25753,1907
0,5264,349
0,14188,15083
0,12844,10532
0,27874,15533
0,22434,13359
0,7866,174
0,13,8249
0,25753,1686
0,28082,15776
0,2192,12282
0,16339,4979
0,28083,15081
0,12705,3399
0,21788,9653
0,22778,10057
0,1702,12621
0,27462,52
0,24118,7062
0,28070,6814
0,24216,3826
0,23802,291
0,17473,3247
0,26703,9258
0,12705,2681
0,2679,791
0,21478,14860
0,15653,8276
0,11418,2209
0,13748,7759
0,28084,4358
0,9187,4969
0,28085,6003
0,28072,1338
0,23618,628
0,21934,5629
0,15314,7950
0,26375,4046
0,6000,11808
0,25716,8624
0,20030,11650
0,22892,6497
0,2711,12593
0,3330,6130
0,27975,15935
0,25137,3233
0,16481,2658
0,5264,12842
0,15565,10149
0,28070,12200
0,11718,1994
0,15365,6726
0,5506,15332
0,27485,3370
0,17473,11572
0,8846,2307
0,8846,5012
0,28074,9009
0,22778,3587
0,27626,14092
0,20397,4017
0,7075,15202
0,9187,8439
0,27745,11347
0,27745,12992
0,27745,11554
0,22564,107
0,20832,14632
0,28045,9265
0,13613,8257
0,28070,10399
0,28086,14528
0,16261,14811
0,7846,6491
0,4053,4045
0,27986,850
0,9058,14298
0,24039,10600
0,28087,301
0,2895,5109
0,17198,4512
0,5297,3059
0,267,15866
0,5956,9380
0,16627,11
0,22592,8102
0,6311,6581
0,28087,9662
0,19171,14341
0,20005,2864
0,28088,4774
0,6569,15936
0,14667,8425
0,10182,14880
0,15519,11810
0,19137,5721
0,24151,4078
0,19137,11538
0,9485,11440
0,19137,6067
0,5795,6131
0,15968,4673
0,1419,10504
0,28089,7780
0,10542,50
0,9926,5163
0,19137,7527
0,18350,6788
0,7120,7376
0,19137,15386
0,2014,15899
0,11471,12310
0,21284,5253
0,15060,5553
0,28090,9969
0,8078,15937
0,2275,7223
0,24747,8425
0,12380,13838
0,22206,86
0,19137,3142
0,28091,12397
0,28092,12859
0,19468,4350
0,23434,15938
0,24820,11132
0,25064,1862
0,17026,8829
0,7120,5309
0,16002,15717
0,16021,15530
0,10268,15899
0,19137,1471
0,13181,13225
0,17026,14243
0,5610,3090
0,22079,6988
0,1636,13135
0,28093,13838
0,19788,6851
0,8647,2498
0,11387,6930
0,12435,8756
0,22979,11418
0,19137,4697
0,22079,8221
0,22390,5572
0,23154,1862
0,21514,7563
0,17062,10845
0,3503,13702
0,21875,4929
0,28087,2650
0,15310,5140
0,19957,14617
0,22079,5249
0,22307,8640
0,28089,13597
0,28094,5082
0,21514,13207
0,14667,3476
0,7224,12384
0,28087,5383
0,28095,15939
0,6240,12297
0,28088,8548
0,6651,8635
0,6604,3633
0,28096,13598
0,21502,5577
0,28097,2698
0,27582,10283
0,24492,6619
0,28098,3045
0,11387,5750
0,8053,7123
0,1419,5779
0,15679,10517
0,21502,8425
0,7083,15569
0,28095,3436
0,14667,4748
0,28090,1419
0,28087,1020
0,1702,9488
0,28060,11904
0,12380,3043
0,144,14553
0,7301,14889
0,28095,15692
0,21000,14450
0,27025,3377
0,24747,15347
0,14667,13629
0,9485,12060
0,9690,2372
0,12380,11668
0,9670,13066
0,22079,8910
0,6256,6685
0,28093,14612
0,24039,753
0,9485,4688
0,22923,9854
0,18921,6743
0,12435,7964
0,19137,10691
0,17581,9592
0,12380,5154
0,23852,12473
0,22493,14283
0,2174,4110
0,1636,10532
0,15630,11196
0,19592,5926
0,19528,11189
0,28089,7132
0,27808,14553
0,6604,6685
0,19288,2644
0,12103,15696
0,28099,625
0,17821,4862
0,4817,3428
0,24732,2917
0,28097,14044
0,28087,1715
0,13613,1394
0,12380,6775
0,28095,6488
0,19137,11162
0,16094,9148
0,9690,2329
0,8937,7152
0,12380,9999
0,9047,15738
0,8053,11126
0,24392,6806
0,2848,12702
0,17026,10466
0,9739,15731
0,14667,2486
0,28100,15435
0,28095,1183
0,24261,5066
0,28090,8946
0,10616,1077
0,27025,11246
0,2754,1452
0,28101,7993
0,10616,1693
0,17289,15940
0,22206,12356
0,28099,944
0,2212,15890
0,13399,693
0,28090,4367
0,19204,6685
0,28101,11598
0,14482,6685
0,4561,4947
0,12380,11965
0,28088,13634
0,13471,8946
0,12156,7633
0,28090,9060
0,28085,5666
0,22307,10415
0,28093,6270
0,28094,6303
0,26218,6570
0,28091,3359
0,12435,13684
0,24820,21
0,28102,9192
0,28099,1806
0,28103,13089
0,12380,7638
0,28087,961
0,6775,15749
0,19528,11309
0,25165,14027
0,23063,6919
0,3503,9398
0,28104,14988
0,28102,7715
0,21514,12647
0,7100,9060
0,10053,12539
0,5444,9273
0,26134,3798
0,24261,12186
0,22623,4348
0,22493,14743
0,27582,11359
0,22071,6415
0,27583,5315
0,28095,9672
0,19137,9750
0,28103,3667
0,19137,1791
0,26818,15918
0,18065,10225
0,1636,11965
0,12923,3581
0,22493,15651
0,19137,8907
0,19137,12142
0,12380,6907
0,28102,11328
0,12822,4667
0,1419,11788
0,21091,13677
0,18950,11415
0,28099,12746
0,28105,3260
0,25395,11258
0,7100,2787
0,28106,14140
0,10172,334
0,22327,10842
0,7499,8583
0,21808,70
0,14321,4325
0,19644,14348
0,28107,13527
0,16417,12101
0,28107,14506
0,10110,50
0,7365,15909
0,14491,15727
0,28108,1188
0,22403,3774
0,28109,7957
0,8797,15909
0,14051,3955
0,15326,3929
0,27326,11425
0,28110,11135
0,22885,14420
0,28111,130
0,20064,6892
0,22507,2305
0,14244,15427
0,17700,1632
0,28111,1338
0,24355,4725
0,22327,15897
0,17700,11276
0,16545,2013
0,1693,11642
0,391,7733
0,5977,693
0,28112,7824
0,7184,10072
0,19460,2394
0,5064,5349
0,27092,9522
0,11683,1064
0,28113,7639
0,22327,10253
0,28114,4188
0,10250,15925
0,21178,12247
0,10040,2677
0,11289,548
0,8845,6597
0,16545,4809
0,26030,12554
0,28115,11843
0,21808,4925
0,16417,10391
0,2024,50
0,6930,7831
0,28116,10666
0,28111,1230
0,28107,3793
0,11413,6082
0,21522,5535
0,6266,1632
0,2024,15909
0,19100,8902
0,3156,8205
0,28117,9410
0,28110,6864
0,21808,3095
0,27909,5634
0,10587,13362
0,25147,4929
0,28111,301
0,14321,6738
0,17772,12840
0,9067,9938
0,11296,677
0,7499,15309
0,28118,8987
0,17053,2698
0,7301,8766
0,18169,10644
0,10250,12709
0,28119,3476
0,28120,8908
0,2014,15925
0,28118,15597
0,12613,4644
0,20722,12351
0,3844,13381
0,498,9555
0,10599,3820
0,18040,13055
0,20923,9831
0,24529,4956
0,28121,4614
0,27840,5081
0,13884,5270
0,20270,4647
0,10172,5067
